"timestamp,device_id,device_type,reparto,temperatura,vibrazione,livello_azoto,stato_dispositivo"
"2026-04-04 11:30:00,INC-02,incubatore,Laboratorio_A,37.05,0.092,,OK"
"2026-04-04 11:30:00,INC-03,incubatore,Laboratorio_A,37.33,0.174,,OK"
"2026-04-04 11:30:00,INC-04,incubatore,Laboratorio_A,37.03,0.048,,OK"
"2026-04-04 12:00:00,CRYO-01,banca_criogenica,Deposito_C,-194.75,0.058,68.67,OK"
"2026-04-04 12:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.21,0.076,81.58,OK"
"2026-04-04 12:00:00,CULT-01,cella_coltura,Laboratorio_B,37.05,0.17,,OK"
"2026-04-04 12:00:00,CULT-02,cella_coltura,Laboratorio_B,36.45,0.116,,OK"
"2026-04-04 12:00:00,CULT-03,cella_coltura,Laboratorio_B,36.92,0.058,,OK"
"2026-04-04 12:00:00,HVAC-01,hvac,Edificio_Principale,20.69,0.281,,OK"
"2026-04-04 12:00:00,INC-01,incubatore,Laboratorio_A,37.29,0.23,,OK"
"2026-04-04 12:00:00,INC-02,incubatore,Laboratorio_A,37.14,0.246,,OK"
"2026-04-04 12:00:00,INC-03,incubatore,Laboratorio_A,36.97,0.112,,OK"
"2026-04-04 12:00:00,INC-04,incubatore,Laboratorio_A,37.01,0.138,,OK"
"2026-04-04 12:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.68,0.09,68.6,OK"
"2026-04-04 12:30:00,CRYO-02,banca_criogenica,Deposito_C,-195.09,0.027,81.66,OK"
"2026-04-04 12:30:00,CULT-01,cella_coltura,Laboratorio_B,37.01,0.114,,OK"
"2026-04-04 12:30:00,CULT-02,cella_coltura,Laboratorio_B,35.87,0.115,,WARNING"
"2026-04-04 12:30:00,CULT-03,cella_coltura,Laboratorio_B,36.93,0.11,,OK"
"2026-04-04 12:30:00,HVAC-01,hvac,Edificio_Principale,20.99,0.662,,OK"
"2026-04-04 12:30:00,INC-01,incubatore,Laboratorio_A,37.17,0.251,,OK"
"2026-04-04 12:30:00,INC-02,incubatore,Laboratorio_A,36.95,0.25,,OK"
"2026-04-04 12:30:00,INC-03,incubatore,Laboratorio_A,37.2,0.115,,OK"
"2026-04-04 12:30:00,INC-04,incubatore,Laboratorio_A,37.11,0.128,,OK"
"2026-04-04 13:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.54,0.053,68.6,OK"
"2026-04-04 13:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.04,0.078,81.54,OK"
"2026-04-04 13:00:00,CULT-01,cella_coltura,Laboratorio_B,37.02,0.194,,OK"
"2026-04-04 13:00:00,CULT-02,cella_coltura,Laboratorio_B,36.8,0.081,,OK"
"2026-04-04 13:00:00,CULT-03,cella_coltura,Laboratorio_B,36.99,0.092,,OK"
"2026-04-04 13:00:00,HVAC-01,hvac,Edificio_Principale,20.68,0.188,,OK"
"2026-04-04 13:00:00,INC-01,incubatore,Laboratorio_A,37.16,0.133,,OK"
"2026-04-04 13:00:00,INC-02,incubatore,Laboratorio_A,36.92,0.206,,OK"
"2026-04-04 13:00:00,INC-03,incubatore,Laboratorio_A,37.24,0.238,,OK"
"2026-04-04 13:00:00,INC-04,incubatore,Laboratorio_A,37.17,0.189,,OK"
"2026-04-04 13:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.31,0.086,68.6,OK"
"2026-04-04 13:30:00,CRYO-02,banca_criogenica,Deposito_C,-194.71,0.063,81.59,OK"
"2026-04-04 13:30:00,CULT-01,cella_coltura,Laboratorio_B,36.94,0.124,,OK"
"2026-04-04 13:30:00,CULT-02,cella_coltura,Laboratorio_B,37.11,0.063,,OK"
"2026-04-04 13:30:00,CULT-03,cella_coltura,Laboratorio_B,36.96,0.148,,OK"
"2026-04-04 13:30:00,HVAC-01,hvac,Edificio_Principale,21.12,0.624,,OK"
"2026-04-04 13:30:00,INC-01,incubatore,Laboratorio_A,36.97,0.19,,OK"
"2026-04-04 13:30:00,INC-02,incubatore,Laboratorio_A,37.1,0.246,,OK"
"2026-04-04 13:30:00,INC-03,incubatore,Laboratorio_A,36.97,0.139,,OK"
"2026-04-04 13:30:00,INC-04,incubatore,Laboratorio_A,37.24,0.216,,OK"
"2026-04-04 14:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.71,0.137,68.57,OK"
"2026-04-04 14:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.64,0.03,81.62,OK"
"2026-04-04 14:00:00,CULT-01,cella_coltura,Laboratorio_B,36.9,0.022,,OK"
"2026-04-04 14:00:00,CULT-02,cella_coltura,Laboratorio_B,36.85,0.145,,OK"
"2026-04-04 14:00:00,CULT-03,cella_coltura,Laboratorio_B,36.91,0.103,,OK"
"2026-04-04 14:00:00,HVAC-01,hvac,Edificio_Principale,21.12,0.474,,OK"
"2026-04-04 14:00:00,INC-01,incubatore,Laboratorio_A,37.12,0.336,,OK"
"2026-04-04 14:00:00,INC-02,incubatore,Laboratorio_A,37.15,0.167,,OK"
"2026-04-04 14:00:00,INC-03,incubatore,Laboratorio_A,37.04,0.221,,OK"
"2026-04-04 14:00:00,INC-04,incubatore,Laboratorio_A,37.19,0.128,,OK"
"2026-04-04 14:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.44,0.123,68.51,OK"
"2026-04-04 14:30:00,CRYO-02,banca_criogenica,Deposito_C,-194.98,0.153,81.59,OK"
"2026-04-04 14:30:00,CULT-01,cella_coltura,Laboratorio_B,37.16,0.243,,OK"
"2026-04-04 14:30:00,CULT-02,cella_coltura,Laboratorio_B,38.55,0.173,,WARNING"
"2026-04-04 14:30:00,CULT-03,cella_coltura,Laboratorio_B,37.01,0.016,,OK"
"2026-04-04 14:30:00,HVAC-01,hvac,Edificio_Principale,21.17,0.387,,OK"
"2026-04-04 14:30:00,INC-01,incubatore,Laboratorio_A,37.03,0.14,,OK"
"2026-04-04 14:30:00,INC-02,incubatore,Laboratorio_A,36.91,0.276,,OK"
"2026-04-04 14:30:00,INC-03,incubatore,Laboratorio_A,37.13,0.13,,OK"
"2026-04-04 14:30:00,INC-04,incubatore,Laboratorio_A,37.38,0.134,,OK"
"2026-04-04 15:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.81,0.104,68.57,OK"
"2026-04-04 15:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.49,0.089,81.55,OK"
"2026-04-04 15:00:00,CULT-01,cella_coltura,Laboratorio_B,37.03,0.122,,OK"
"2026-04-04 15:00:00,CULT-02,cella_coltura,Laboratorio_B,37.34,0.242,,OK"
"2026-04-04 15:00:00,CULT-03,cella_coltura,Laboratorio_B,36.91,0.305,,OK"
"2026-04-04 15:00:00,HVAC-01,hvac,Edificio_Principale,20.66,0.273,,OK"
"2026-04-04 15:00:00,INC-01,incubatore,Laboratorio_A,37.21,0.095,,OK"
"2026-04-04 15:00:00,INC-02,incubatore,Laboratorio_A,37.06,0.181,,OK"
"2026-04-04 15:00:00,INC-03,incubatore,Laboratorio_A,37.1,0.09,,OK"
"2026-04-04 15:00:00,INC-04,incubatore,Laboratorio_A,37.34,0.126,,OK"
"2026-04-04 15:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.26,0.078,68.54,OK"
"2026-04-04 15:30:00,CRYO-02,banca_criogenica,Deposito_C,-195.22,0.08,81.5,OK"
"2026-04-04 15:30:00,CULT-01,cella_coltura,Laboratorio_B,37.13,0.146,,OK"
"2026-04-04 15:30:00,CULT-02,cella_coltura,Laboratorio_B,37.06,0.098,,OK"
"2026-04-04 15:30:00,CULT-03,cella_coltura,Laboratorio_B,37.12,0.127,,OK"
"2026-04-04 15:30:00,HVAC-01,hvac,Edificio_Principale,21.05,0.378,,OK"
"2026-04-04 15:30:00,INC-01,incubatore,Laboratorio_A,37.15,0.299,,OK"
"2026-04-04 15:30:00,INC-02,incubatore,Laboratorio_A,36.8,0.185,,OK"
"2026-04-04 15:30:00,INC-03,incubatore,Laboratorio_A,37.22,0.2,,OK"
"2026-04-04 15:30:00,INC-04,incubatore,Laboratorio_A,36.99,0.149,,OK"
"2026-04-04 16:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.02,0.065,68.39,OK"
"2026-04-04 16:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.36,0.069,81.4,OK"
"2026-04-04 16:00:00,CULT-01,cella_coltura,Laboratorio_B,36.91,0.067,,OK"
"2026-04-04 16:00:00,CULT-02,cella_coltura,Laboratorio_B,37.19,0.102,,OK"
"2026-04-04 16:00:00,CULT-03,cella_coltura,Laboratorio_B,37.01,0.124,,OK"
"2026-04-04 16:00:00,HVAC-01,hvac,Edificio_Principale,20.76,0.43,,OK"
"2026-04-04 16:00:00,INC-01,incubatore,Laboratorio_A,37.04,0.337,,OK"
"2026-04-04 16:00:00,INC-02,incubatore,Laboratorio_A,37.09,0.159,,OK"
"2026-04-04 16:00:00,INC-03,incubatore,Laboratorio_A,36.93,0.172,,OK"
"2026-04-04 16:00:00,INC-04,incubatore,Laboratorio_A,37.23,0.176,,OK"
"2026-04-04 16:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.44,0.103,68.45,OK"
"2026-04-04 16:30:00,CRYO-02,banca_criogenica,Deposito_C,-194.8,0.102,81.44,OK"
"2026-04-04 16:30:00,CULT-01,cella_coltura,Laboratorio_B,37.17,0.23,,OK"
"2026-04-04 16:30:00,CULT-02,cella_coltura,Laboratorio_B,36.69,0.081,,OK"
"2026-04-04 16:30:00,CULT-03,cella_coltura,Laboratorio_B,36.83,0.043,,OK"
"2026-04-04 16:30:00,HVAC-01,hvac,Edificio_Principale,20.47,0.473,,OK"
"2026-04-04 16:30:00,INC-01,incubatore,Laboratorio_A,36.92,0.18,,OK"
"2026-04-04 16:30:00,INC-02,incubatore,Laboratorio_A,36.99,0.235,,OK"
"2026-04-04 16:30:00,INC-03,incubatore,Laboratorio_A,37.25,0.235,,OK"
"2026-04-04 16:30:00,INC-04,incubatore,Laboratorio_A,37.28,0.285,,OK"
"2026-04-04 17:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.73,0.081,68.39,OK"
"2026-04-04 17:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.29,0.045,81.43,OK"
"2026-04-04 17:00:00,CULT-01,cella_coltura,Laboratorio_B,36.88,0.08,,OK"
"2026-04-04 17:00:00,CULT-02,cella_coltura,Laboratorio_B,37.29,0.176,,OK"
"2026-04-04 17:00:00,CULT-03,cella_coltura,Laboratorio_B,37.18,0.047,,OK"
"2026-04-04 17:00:00,HVAC-01,hvac,Edificio_Principale,21.38,0.623,,OK"
"2026-04-04 17:00:00,INC-01,incubatore,Laboratorio_A,36.97,0.261,,OK"
"2026-04-04 17:00:00,INC-02,incubatore,Laboratorio_A,37.29,0.146,,OK"
"2026-04-04 17:00:00,INC-03,incubatore,Laboratorio_A,37.06,0.251,,OK"
"2026-04-04 17:00:00,INC-04,incubatore,Laboratorio_A,37.18,0.099,,OK"
"2026-04-04 17:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.21,0.082,68.36,OK"
"2026-04-04 17:30:00,CRYO-02,banca_criogenica,Deposito_C,-195.04,0.071,81.41,OK"
"2026-04-04 17:30:00,CULT-01,cella_coltura,Laboratorio_B,37.02,0.101,,OK"
"2026-04-04 17:30:00,CULT-02,cella_coltura,Laboratorio_B,37.16,0.161,,OK"
"2026-04-04 17:30:00,CULT-03,cella_coltura,Laboratorio_B,37.1,0.115,,OK"
"2026-04-04 17:30:00,HVAC-01,hvac,Edificio_Principale,20.5,0.459,,OK"
"2026-04-04 17:30:00,INC-01,incubatore,Laboratorio_A,37.09,0.287,,OK"
"2026-04-04 17:30:00,INC-02,incubatore,Laboratorio_A,37.09,0.258,,OK"
"2026-04-04 17:30:00,INC-03,incubatore,Laboratorio_A,36.92,0.151,,OK"
"2026-04-04 17:30:00,INC-04,incubatore,Laboratorio_A,37.13,0.32,,OK"
"2026-04-04 18:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.6,0.033,68.43,OK"
"2026-04-04 18:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.02,0.051,81.32,OK"
"2026-04-04 18:00:00,CULT-01,cella_coltura,Laboratorio_B,37.2,0.044,,OK"
"2026-04-04 18:00:00,CULT-02,cella_coltura,Laboratorio_B,37.21,0.076,,OK"
"2026-04-04 18:00:00,CULT-03,cella_coltura,Laboratorio_B,36.81,0.137,,OK"
"2026-04-04 18:00:00,HVAC-01,hvac,Edificio_Principale,21.06,0.488,,OK"
"2026-04-04 18:00:00,INC-01,incubatore,Laboratorio_A,36.94,0.121,,OK"
"2026-04-04 18:00:00,INC-02,incubatore,Laboratorio_A,36.82,0.089,,OK"
"2026-04-04 18:00:00,INC-03,incubatore,Laboratorio_A,37.04,0.208,,OK"
"2026-04-04 18:00:00,INC-04,incubatore,Laboratorio_A,36.86,0.081,,OK"
"2026-04-04 18:30:00,CRYO-01,banca_criogenica,Deposito_C,-194.94,0.059,68.36,OK"
"2026-04-04 18:30:00,CRYO-02,banca_criogenica,Deposito_C,-195.32,0.102,81.4,OK"
"2026-04-04 18:30:00,CULT-01,cella_coltura,Laboratorio_B,36.89,0.138,,OK"
"2026-04-04 18:30:00,CULT-02,cella_coltura,Laboratorio_B,36.63,0.075,,OK"
"2026-04-04 18:30:00,CULT-03,cella_coltura,Laboratorio_B,36.97,0.155,,OK"
"2026-04-04 18:30:00,HVAC-01,hvac,Edificio_Principale,21.2,0.492,,OK"
"2026-04-04 18:30:00,INC-01,incubatore,Laboratorio_A,36.76,0.141,,OK"
"2026-04-04 18:30:00,INC-02,incubatore,Laboratorio_A,36.77,0.092,,OK"
"2026-04-04 18:30:00,INC-03,incubatore,Laboratorio_A,36.98,0.149,,OK"
"2026-04-04 18:30:00,INC-04,incubatore,Laboratorio_A,36.96,0.256,,OK"
"2026-04-04 19:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.78,0.103,68.35,OK"
"2026-04-04 19:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.5,0.055,81.3,OK"
"2026-04-04 19:00:00,CULT-01,cella_coltura,Laboratorio_B,37.08,0.106,,OK"
"2026-04-04 19:00:00,CULT-02,cella_coltura,Laboratorio_B,36.08,0.168,,OK"
"2026-04-04 19:00:00,CULT-03,cella_coltura,Laboratorio_B,37.01,0.132,,OK"
"2026-04-04 19:00:00,HVAC-01,hvac,Edificio_Principale,21.05,0.411,,OK"
"2026-04-04 19:00:00,INC-01,incubatore,Laboratorio_A,37.23,0.278,,OK"
"2026-04-04 19:00:00,INC-02,incubatore,Laboratorio_A,37.16,0.235,,OK"
"2026-04-04 19:00:00,INC-03,incubatore,Laboratorio_A,37.17,0.231,,OK"
"2026-04-04 19:00:00,INC-04,incubatore,Laboratorio_A,36.96,0.142,,OK"
"2026-04-04 19:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.32,0.047,68.31,OK"
"2026-04-04 19:30:00,CRYO-02,banca_criogenica,Deposito_C,-195.26,0.113,81.42,OK"
"2026-04-04 19:30:00,CULT-01,cella_coltura,Laboratorio_B,36.98,0.043,,OK"
"2026-04-04 19:30:00,CULT-02,cella_coltura,Laboratorio_B,36.72,0.139,,OK"
"2026-04-04 19:30:00,CULT-03,cella_coltura,Laboratorio_B,36.96,0.061,,OK"
"2026-04-04 19:30:00,HVAC-01,hvac,Edificio_Principale,21.3,0.427,,OK"
"2026-04-04 19:30:00,INC-01,incubatore,Laboratorio_A,37.47,0.315,,OK"
"2026-04-04 19:30:00,INC-02,incubatore,Laboratorio_A,37.08,0.173,,OK"
"2026-04-04 19:30:00,INC-03,incubatore,Laboratorio_A,37.21,0.199,,OK"
"2026-04-04 19:30:00,INC-04,incubatore,Laboratorio_A,37.3,0.107,,OK"
"2026-04-04 20:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.57,0.088,68.34,OK"
"2026-04-04 20:00:00,CRYO-02,banca_criogenica,Deposito_C,-194.93,0.077,81.33,OK"
"2026-04-04 20:00:00,CULT-01,cella_coltura,Laboratorio_B,36.8,0.117,,OK"
"2026-04-04 20:00:00,CULT-02,cella_coltura,Laboratorio_B,37.04,0.158,,OK"
"2026-04-04 20:00:00,CULT-03,cella_coltura,Laboratorio_B,36.95,0.005,,OK"
"2026-04-04 20:00:00,HVAC-01,hvac,Edificio_Principale,20.46,0.437,,OK"
"2026-04-04 20:00:00,INC-01,incubatore,Laboratorio_A,37.05,0.225,,OK"
"2026-04-04 20:00:00,INC-02,incubatore,Laboratorio_A,37.2,0.144,,OK"
"2026-04-04 20:00:00,INC-03,incubatore,Laboratorio_A,37.26,0.13,,OK"
"2026-04-04 20:00:00,INC-04,incubatore,Laboratorio_A,37.03,0.285,,OK"
"2026-04-04 20:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.65,0.092,68.33,OK"
"2026-04-04 20:30:00,CRYO-02,banca_criogenica,Deposito_C,-195.0,0.103,81.35,OK"
"2026-04-04 20:30:00,CULT-01,cella_coltura,Laboratorio_B,36.81,0.125,,OK"
"2026-04-04 20:30:00,CULT-02,cella_coltura,Laboratorio_B,36.62,0.076,,OK"
"2026-04-04 20:30:00,CULT-03,cella_coltura,Laboratorio_B,36.95,0.115,,OK"
"2026-04-04 20:30:00,HVAC-01,hvac,Edificio_Principale,20.75,0.525,,OK"
"2026-04-04 20:30:00,INC-01,incubatore,Laboratorio_A,37.23,0.11,,OK"
"2026-04-04 20:30:00,INC-02,incubatore,Laboratorio_A,37.2,0.251,,OK"
"2026-04-04 20:30:00,INC-03,incubatore,Laboratorio_A,37.38,0.123,,OK"
"2026-04-04 20:30:00,INC-04,incubatore,Laboratorio_A,37.13,0.187,,OK"
"2026-04-04 21:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.26,0.094,68.39,OK"
"2026-04-04 21:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.48,0.092,81.33,OK"
"2026-04-04 21:00:00,CULT-01,cella_coltura,Laboratorio_B,36.99,0.108,,OK"
"2026-04-04 21:00:00,CULT-02,cella_coltura,Laboratorio_B,37.03,0.026,,OK"
"2026-04-04 21:00:00,CULT-03,cella_coltura,Laboratorio_B,36.87,0.093,,OK"
"2026-04-04 21:00:00,HVAC-01,hvac,Edificio_Principale,20.54,0.34,,OK"
"2026-04-04 21:00:00,INC-01,incubatore,Laboratorio_A,37.17,0.339,,OK"
"2026-04-04 21:00:00,INC-02,incubatore,Laboratorio_A,37.23,0.131,,OK"
"2026-04-04 21:00:00,INC-03,incubatore,Laboratorio_A,37.03,0.201,,OK"
"2026-04-04 21:00:00,INC-04,incubatore,Laboratorio_A,37.23,0.183,,OK"
"2026-04-04 21:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.59,0.097,68.25,OK"
"2026-04-04 21:30:00,CRYO-02,banca_criogenica,Deposito_C,-195.08,0.112,81.36,OK"
"2026-04-04 21:30:00,CULT-01,cella_coltura,Laboratorio_B,36.88,0.029,,OK"
"2026-04-04 21:30:00,CULT-02,cella_coltura,Laboratorio_B,36.79,0.076,,OK"
"2026-04-04 21:30:00,CULT-03,cella_coltura,Laboratorio_B,36.85,0.057,,OK"
"2026-04-04 21:30:00,HVAC-01,hvac,Edificio_Principale,20.69,0.389,,OK"
"2026-04-04 21:30:00,INC-01,incubatore,Laboratorio_A,37.1,0.138,,OK"
"2026-04-04 21:30:00,INC-02,incubatore,Laboratorio_A,37.04,0.164,,OK"
"2026-04-04 21:30:00,INC-03,incubatore,Laboratorio_A,37.22,0.273,,OK"
"2026-04-04 21:30:00,INC-04,incubatore,Laboratorio_A,36.93,0.158,,OK"
"2026-04-04 22:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.24,0.099,68.17,OK"
"2026-04-04 22:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.15,0.052,81.25,OK"
"2026-04-04 22:00:00,CULT-01,cella_coltura,Laboratorio_B,36.98,0.135,,OK"
"2026-04-04 22:00:00,CULT-02,cella_coltura,Laboratorio_B,37.32,0.154,,OK"
"2026-04-04 22:00:00,CULT-03,cella_coltura,Laboratorio_B,37.27,0.161,,OK"
"2026-04-04 22:00:00,HVAC-01,hvac,Edificio_Principale,20.98,0.493,,OK"
"2026-04-04 22:00:00,INC-01,incubatore,Laboratorio_A,37.22,0.153,,OK"
"2026-04-04 22:00:00,INC-02,incubatore,Laboratorio_A,37.2,0.292,,OK"
"2026-04-04 22:00:00,INC-03,incubatore,Laboratorio_A,37.19,0.252,,OK"
"2026-04-04 22:00:00,INC-04,incubatore,Laboratorio_A,37.09,0.133,,OK"
"2026-04-04 22:30:00,CRYO-01,banca_criogenica,Deposito_C,-194.96,0.061,68.19,OK"
"2026-04-04 22:30:00,CRYO-02,banca_criogenica,Deposito_C,-194.82,0.107,81.2,OK"
"2026-04-04 22:30:00,CULT-01,cella_coltura,Laboratorio_B,36.76,0.057,,OK"
"2026-04-04 22:30:00,CULT-02,cella_coltura,Laboratorio_B,36.37,0.226,,OK"
"2026-04-04 22:30:00,CULT-03,cella_coltura,Laboratorio_B,36.99,0.041,,OK"
"2026-04-04 22:30:00,HVAC-01,hvac,Edificio_Principale,20.93,0.321,,OK"
"2026-04-04 22:30:00,INC-01,incubatore,Laboratorio_A,37.01,0.207,,OK"
"2026-04-04 22:30:00,INC-02,incubatore,Laboratorio_A,36.88,0.303,,OK"
"2026-04-04 22:30:00,INC-03,incubatore,Laboratorio_A,36.69,0.105,,OK"
"2026-04-04 22:30:00,INC-04,incubatore,Laboratorio_A,37.04,0.166,,OK"
"2026-04-04 23:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.82,0.036,68.24,OK"
"2026-04-04 23:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.44,0.024,81.18,OK"
"2026-04-04 23:00:00,CULT-01,cella_coltura,Laboratorio_B,37.04,0.164,,OK"
"2026-04-04 23:00:00,CULT-02,cella_coltura,Laboratorio_B,37.03,0.099,,OK"
"2026-04-04 23:00:00,CULT-03,cella_coltura,Laboratorio_B,37.12,0.151,,OK"
"2026-04-04 23:00:00,HVAC-01,hvac,Edificio_Principale,21.29,0.464,,OK"
"2026-04-04 23:00:00,INC-01,incubatore,Laboratorio_A,37.05,0.304,,OK"
"2026-04-04 23:00:00,INC-02,incubatore,Laboratorio_A,37.07,0.306,,OK"
"2026-04-04 23:00:00,INC-03,incubatore,Laboratorio_A,37.05,0.113,,OK"
"2026-04-04 23:00:00,INC-04,incubatore,Laboratorio_A,37.27,0.078,,OK"
"2026-04-04 23:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.4,0.054,68.14,OK"
"2026-04-04 23:30:00,CRYO-02,banca_criogenica,Deposito_C,-195.19,0.081,81.25,OK"
"2026-04-04 23:30:00,CULT-01,cella_coltura,Laboratorio_B,36.85,0.092,,OK"
"2026-04-04 23:30:00,CULT-02,cella_coltura,Laboratorio_B,36.76,0.234,,OK"
"2026-04-04 23:30:00,CULT-03,cella_coltura,Laboratorio_B,36.97,0.049,,OK"
"2026-04-04 23:30:00,HVAC-01,hvac,Edificio_Principale,21.31,0.385,,OK"
"2026-04-04 23:30:00,INC-01,incubatore,Laboratorio_A,37.22,0.248,,OK"
"2026-04-04 23:30:00,INC-02,incubatore,Laboratorio_A,36.96,0.157,,OK"
"2026-04-04 23:30:00,INC-03,incubatore,Laboratorio_A,36.95,0.125,,OK"
"2026-04-04 23:30:00,INC-04,incubatore,Laboratorio_A,37.23,0.032,,OK"
"2026-04-05 00:00:00,CRYO-01,banca_criogenica,Deposito_C,-195.09,0.102,68.09,OK"
"2026-04-05 00:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.85,0.064,81.09,OK"
"2026-04-05 00:00:00,CULT-01,cella_coltura,Laboratorio_B,36.96,0.166,,OK"
"2026-04-05 00:00:00,CULT-02,cella_coltura,Laboratorio_B,35.97,0.161,,WARNING"
"2026-04-05 00:00:00,CULT-03,cella_coltura,Laboratorio_B,37.04,0.127,,OK"
"2026-04-05 00:00:00,HVAC-01,hvac,Edificio_Principale,21.3,0.511,,OK"
"2026-04-05 00:00:00,INC-01,incubatore,Laboratorio_A,37.1,0.213,,OK"
"2026-04-05 00:00:00,INC-02,incubatore,Laboratorio_A,37.03,0.278,,OK"
"2026-04-05 00:00:00,INC-03,incubatore,Laboratorio_A,37.18,0.132,,OK"
"2026-04-05 00:00:00,INC-04,incubatore,Laboratorio_A,37.12,0.211,,OK"
"2026-04-05 00:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.09,0.044,68.1,OK"
"2026-04-05 00:30:00,CRYO-02,banca_criogenica,Deposito_C,-195.33,0.038,81.1,OK"
"2026-04-05 00:30:00,CULT-01,cella_coltura,Laboratorio_B,36.93,0.121,,OK"
"2026-04-05 00:30:00,CULT-02,cella_coltura,Laboratorio_B,37.02,0.05,,OK"
"2026-04-05 00:30:00,CULT-03,cella_coltura,Laboratorio_B,37.02,0.167,,OK"
"2026-04-05 00:30:00,HVAC-01,hvac,Edificio_Principale,20.93,0.615,,OK"
"2026-04-05 00:30:00,INC-01,incubatore,Laboratorio_A,37.25,0.217,,OK"
"2026-04-05 00:30:00,INC-02,incubatore,Laboratorio_A,37.12,0.104,,OK"
"2026-04-05 00:30:00,INC-03,incubatore,Laboratorio_A,37.14,0.035,,OK"
"2026-04-05 00:30:00,INC-04,incubatore,Laboratorio_A,37.09,0.275,,OK"
"2026-04-05 01:00:00,CRYO-01,banca_criogenica,Deposito_C,-194.79,0.049,68.09,OK"
"2026-04-05 01:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.52,0.053,81.13,OK"
"2026-04-05 01:00:00,CULT-01,cella_coltura,Laboratorio_B,37.13,0.123,,OK"
"2026-04-05 01:00:00,CULT-02,cella_coltura,Laboratorio_B,37.83,0.131,,OK"
"2026-04-05 01:00:00,CULT-03,cella_coltura,Laboratorio_B,37.09,0.103,,OK"
"2026-04-05 01:00:00,HVAC-01,hvac,Edificio_Principale,20.61,0.385,,OK"
"2026-04-05 01:00:00,INC-01,incubatore,Laboratorio_A,37.05,0.183,,OK"
"2026-04-05 01:00:00,INC-02,incubatore,Laboratorio_A,37.2,0.107,,OK"
"2026-04-05 01:00:00,INC-03,incubatore,Laboratorio_A,37.14,0.243,,OK"
"2026-04-05 01:00:00,INC-04,incubatore,Laboratorio_A,36.99,0.289,,OK"
"2026-04-05 01:30:00,CRYO-01,banca_criogenica,Deposito_C,-195.61,0.049,68.05,OK"
"2026-04-05 01:30:00,CRYO-02,banca_criogenica,Deposito_C,-195.53,0.061,81.09,OK"
"2026-04-05 01:30:00,CULT-01,cella_coltura,Laboratorio_B,36.76,0.184,,OK"
"2026-04-05 01:30:00,CULT-02,cella_coltura,Laboratorio_B,36.2,0.163,,OK"
"2026-04-05 01:30:00,CULT-03,cella_coltura,Laboratorio_B,36.73,0.204,,OK"
"2026-04-05 01:30:00,HVAC-01,hvac,Edificio_Principale,20.98,0.541,,OK"
"2026-04-05 01:30:00,INC-01,incubatore,Laboratorio_A,36.98,0.225,,OK"
"2026-04-05 01:30:00,INC-02,incubatore,Laboratorio_A,37.2,0.008,,OK"
"2026-04-05 01:30:00,INC-03,incubatore,Laboratorio_A,37.0,0.144,,OK"
"2026-04-05 01:30:00,INC-04,incubatore,Laboratorio_A,37.14,0.103,,OK"
"2026-04-05 02:00:00,CRYO-01,banca_criogenica,Deposito_C,-194.47,0.025,68.09,OK"
"2026-04-05 02:00:00,CRYO-02,banca_criogenica,Deposito_C,-195.68,0.074,81.13,OK"
"2026-04-05 02:00:00,CULT-01,cella_coltura,Laboratorio_B,37.06,0.079,,OK"
"2026-04-05 02:00:00,CULT-02,cella_coltura,Laboratorio_B,36.97,0.001,,OK"
"2026-04-05 02:00:00,CULT-03,cella_coltura,Laboratorio_B,36.92,0.216,,OK"
